molecule,run_label,noise_source,backend_name,shots,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
LiH,statevector,,,,sto-3g,1.5949,jw,real_amplitudes,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.8620240747174694,-7.86308084024789,CASCI,-7.86308084024789,0.0010567655304205559,0.6631298812286726,True,-1.0590713648784025,742,True,,6,62,-6.802952709839067,0.2901817010133527,7.849033912003506,8.141182677994948
LiH,statevector,,,,sto-3g,1.5949,jw,real_amplitudes,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.7153234828740365,-7.86308084024789,CASCI,-7.86308084024789,0.14775735737385354,92.71907156830946,False,-0.9123707730349679,200,True,,6,62,-6.802952709839069,0.43059890100266784,2.2519782449962804,2.684957684003166
LiH,statevector,,,,sto-3g,1.5949,jw,efficient_su2,1,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.712535399139476,-7.86308084024789,CASCI,-7.86308084024789,0.15054544110841395,94.46861920449973,False,-0.9095826893004053,100,True,,6,62,-6.8029527098390705,0.4181814969924744,1.4130933080014074,1.834030284997425
LiH,statevector,,,,sto-3g,1.5949,jw,efficient_su2,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.862025991226935,-7.86308084024789,CASCI,-7.86308084024789,0.0010548490209547623,0.661927254290302,True,-1.0590732813878636,751,True,,6,62,-6.802952709839071,0.4012125029985327,9.701766390993726,10.105743887994322
LiH,statevector,,,,sto-3g,1.5949,jw,efficient_su2,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.804776394746314,-7.86308084024789,CASCI,-7.86308084024789,0.05830444550157576,36.586564292248305,False,-1.0018236849072466,200,True,,6,62,-6.802952709839068,0.49593183099932503,2.4074446680024266,2.906086086994037
LiH,statevector,,,,sto-3g,1.5949,jw,efficient_su2,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.717836013119735,-7.86308084024789,CASCI,-7.86308084024789,0.14524482712815523,91.14243622636157,False,-0.914883303280663,100,True,,6,62,-6.802952709839071,0.33372930900077336,1.396549873999902,1.7330614859965863
LiH,statevector,,,,sto-3g,1.5949,jw,efficient_su2,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.862853374506276,-7.86308084024789,CASCI,-7.86308084024789,0.0002274657416139192,0.14273680005440884,True,-1.0599006646672062,2443,True,,6,62,-6.80295270983907,0.3476773709990084,33.40260373099591,33.75313672800257
LiH,statevector,,,,sto-3g,1.5949,jw,efficient_su2,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.850967901366991,-7.86308084024789,CASCI,-7.86308084024789,0.012112938880899371,7.6009781642142835,False,-1.0480151915279243,200,True,,6,62,-6.802952709839066,0.46951063300366513,2.962422220996814,3.4368234949943144
LiH,statevector,,,,sto-3g,1.8,jw,real_amplitudes,1,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.836365914934443,-7.851143461071097,CASCI,-7.851143461071097,0.014777546136654607,9.273043198665995,False,-0.9954802497288274,100,True,,6,62,-6.840885665205615,0.40330417499353644,1.189209721997031,1.594658039000933
LiH,statevector,,,,sto-3g,1.8,jw,real_amplitudes,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.850016044439496,-7.851143461071097,CASCI,-7.851143461071097,0.001127416631601541,0.7074640830796515,True,-1.0091303792338793,626,True,,6,62,-6.840885665205616,0.3665295149985468,6.6497580200084485,7.018313677996048
LiH,statevector,,,,sto-3g,1.8,jw,real_amplitudes,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.715726272934169,-7.851143461071097,CASCI,-7.851143461071097,0.1354171881369286,84.97550431061593,False,-0.8748406077285548,200,True,,6,62,-6.840885665205614,0.4794001860136632,2.096137833999819,2.577606206992641
LiH,statevector,,,,sto-3g,1.8,jw,real_amplitudes,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.816638517719296,-7.851143461071097,CASCI,-7.851143461071097,0.03450494335180121,21.652162497745426,False,-0.9757528525136826,100,True,,6,62,-6.840885665205613,0.3873474209976848,1.4528168940014439,1.8424136690009618
