molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,total_experiment_s
LiH,sto-3g,presentation_range_curve_sto3g,4.382575757575758,jw,puccsd,1,slsqp,100,137,-7.759327800282296,-7.763529398173429,CASCI,0.0042015978911322804,2.636540491066526,False,108,True,,,6,62,-7.014642242263695,6.42262074300379
LiH,sto-3g,presentation_range_curve_sto3g,4.423611111111111,jw,puccsd,1,slsqp,100,137,-7.760660648970802,-7.764660845964996,CASCI,0.00400019699419385,2.5101596156295884,False,116,True,,,6,62,-7.015764267749562,5.7681497919984395
LiH,sto-3g,presentation_range_curve_sto3g,4.4646464646464645,jw,puccsd,1,slsqp,100,137,-7.761924012681323,-7.765726630107071,CASCI,0.003802617425748167,2.3861766582138064,False,110,True,,,6,62,-7.016865623119833,3.8561597549996804
LiH,sto-3g,presentation_range_curve_sto3g,4.505681818181818,jw,puccsd,1,slsqp,100,137,-7.763120762147752,-7.766730479178015,CASCI,0.0036097170302635817,2.26512992394367,False,130,True,,,6,62,-7.0179468719328195,4.78290136900614
LiH,sto-3g,presentation_range_curve_sto3g,4.546717171717171,jw,puccsd,1,slsqp,100,137,-7.76424975788475,-7.767672657187188,CASCI,0.0034228993024383314,2.147900118373775,False,116,True,,,6,62,-7.019008558708737,5.130727533003665
LiH,sto-3g,presentation_range_curve_sto3g,4.587752525252525,jw,puccsd,1,slsqp,100,137,-7.765315077552724,-7.768557405438633,CASCI,0.0032423278859088356,2.0345899293587677,False,139,True,,,6,62,-7.020051209802959,5.484011943000951
LiH,sto-3g,presentation_range_curve_sto3g,4.628787878787879,jw,puccsd,1,slsqp,100,137,-7.7594975019673305,-7.76938746638734,CASCI,0.009889964420009889,6.206041683235986,False,161,True,,,6,62,-7.021075331119792,5.730439168008161
LiH,sto-3g,presentation_range_curve_sto3g,4.669823232323232,jw,puccsd,1,slsqp,100,137,-7.760681535885445,-7.770165566793828,CASCI,0.009484030908383012,5.951314751288516,False,153,True,,,6,62,-7.022081411721706,7.234968062999542
LiH,sto-3g,presentation_range_curve_sto3g,4.7108585858585865,jw,puccsd,1,slsqp,100,137,-7.761790523289518,-7.770894916369441,CASCI,0.009104393079923057,5.713088597189437,False,152,True,,,6,62,-7.0230699231385385,5.905340095996507
LiH,sto-3g,presentation_range_curve_sto3g,4.7518939393939394,jw,puccsd,1,slsqp,100,137,-7.762828279705134,-7.771578378931024,CASCI,0.00875009922589065,5.490766015139417,False,158,True,,,6,62,-7.024041321631704,6.594905299003585
