distance,atom,molecule,basis,active_space,active_orbitals,freeze_core,mapper,z2,use_num_particles,num_qubits,num_terms,constant_energy,ref_energy,full_fci_energy,exact_total_energy,vqe_total_energy,exact_vs_ref_abs_error,vqe_vs_exact_abs_error,vqe_vs_ref_abs_error,exact_vs_full_fci_abs_error,vqe_vs_full_fci_abs_error,active_vs_full_fci_abs_error,eval_count,ansatz_name,ansatz_reps,optimizer,optimizer_max_iter,seed,status
1.1153846153846154,Be 0 0 0; H 0 0 1.1153846153846154; H 0 0 -1.1153846153846154,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.304095864764463,-15.535361074322575,-15.556771868491062,-15.535361074322578,-15.52947872254428,3.552713678800501e-15,0.005882351778298656,0.005882351778295103,0.02141079416848335,0.027293145946782005,0.021410794168486902,360,real_amplitudes,2,cobyla,360,137,ok
1.146153846153846,Be 0 0 0; H 0 0 1.146153846153846; H 0 0 -1.146153846153846,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.3614610015994,,,-15.546571505362229,-15.54046475327358,,0.0061067520886499,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.1615384615384616,Be 0 0 0; H 0 0 1.1615384615384616; H 0 0 -1.1615384615384616,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.389006803864774,,,-15.55113671100886,-15.544209290335022,,0.0069274206738381,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.2230769230769232,Be 0 0 0; H 0 0 1.2230769230769232; H 0 0 -1.2230769230769232,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.492272592336352,,,-15.56332651795703,-15.557617790165722,,0.0057087277913083,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.2333333333333334,Be 0 0 0; H 0 0 1.2333333333333334; H 0 0 -1.2333333333333334,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.50848289273636,,,-15.564510712022038,-15.5609375316207,,0.0035731804013394,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.2538461538461538,Be 0 0 0; H 0 0 1.2538461538461538; H 0 0 -1.2538461538461538,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.540108399137033,,,-15.566232074989731,-15.561671130311552,,0.0045609446781789,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.2692307692307692,Be 0 0 0; H 0 0 1.2692307692307692; H 0 0 -1.2692307692307692,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.56315692719941,-15.566988251570027,-15.59353618128814,-15.566988251570008,-15.560823097469806,1.9539925233402755e-14,0.00616515410020213,0.00616515410022167,0.02654792971813258,0.03271308381833471,0.02654792971811304,360,real_amplitudes,2,cobyla,360,137,ok
1.2846153846153847,Be 0 0 0; H 0 0 1.2846153846153847; H 0 0 -1.2846153846153847,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.585653436666233,,,-15.567314118133412,-15.562224083787664,,0.0050900343457467,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.3461538461538465,Be 0 0 0; H 0 0 1.3461538461538463; H 0 0 -1.3461538461538463,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.67049553587168,,,-15.564770463004784,-15.561997167367382,,0.002773295637402,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.3615384615384616,Be 0 0 0; H 0 0 1.3615384615384616; H 0 0 -1.3615384615384616,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.690506810201814,,,-15.563275919996002,-15.557265205456478,,0.0060107145395242,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.3666666666666667,Be 0 0 0; H 0 0 1.3666666666666667; H 0 0 -1.3666666666666667,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.697077006641434,,,-15.562708859013274,-15.557272410515193,,0.0054364484980808,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.4076923076923078,Be 0 0 0; H 0 0 1.4076923076923078; H 0 0 -1.4076923076923078,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.74791306878684,,,-15.557022223194684,-15.551602835902884,,0.0054193872918002,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.4230769230769231,Be 0 0 0; H 0 0 1.4230769230769231; H 0 0 -1.4230769230769231,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.76621983646793,-15.554400936225463,-15.588122087248362,-15.554400936225466,-15.550363636910102,3.552713678800501e-15,0.004037299315363896,0.004037299315360343,0.03372115102289541,0.03775845033825931,0.033721151022898965,360,real_amplitudes,2,cobyla,360,137,ok
1.4692307692307691,Be 0 0 0; H 0 0 1.4692307692307693; H 0 0 -1.4692307692307693,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.81883602217106,,,-15.545127526697506,-15.541117703690318,,0.0040098230071876,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.5,Be 0 0 0; H 0 0 1.5; H 0 0 -1.5,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.852111399449663,,,-15.537897461365691,-15.532736685057069,,0.0051607763086245,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.5307692307692309,Be 0 0 0; H 0 0 1.5307692307692307; H 0 0 -1.5307692307692307,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.884046483808827,,,-15.529935666408148,-15.526830974927943,,0.003104691480205,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.5769230769230769,Be 0 0 0; H 0 0 1.5769230769230769; H 0 0 -1.5769230769230769,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.929607721832348,-15.5167964630396,-15.560014512416934,-15.5167964630396,-15.512148088607985,0.0,0.0046483744316176,0.00464837443161592,0.043218049377333756,0.047866423808949676,0.043218049377333756,360,real_amplitudes,2,cobyla,360,137,ok
1.5923076923076924,Be 0 0 0; H 0 0 1.5923076923076924; H 0 0 -1.5923076923076924,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.94420665281697,,,-15.51213392073334,-15.506297951526308,,0.0058359692070322,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.6333333333333333,Be 0 0 0; H 0 0 1.6333333333333333; H 0 0 -1.6333333333333333,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.981789826957485,,,-15.499097748910696,-15.493369288504194,,0.0057284604065017,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.6538461538461535,Be 0 0 0; H 0 0 1.6538461538461537; H 0 0 -1.6538461538461537,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.999880753882795,,,-15.492283838633991,-15.48661725194344,,0.0056665866905518,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.6846153846153846,Be 0 0 0; H 0 0 1.6846153846153846; H 0 0 -1.6846153846153846,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.026189398977962,,,-15.481738760476752,-15.47756438490056,,0.0041743755761913,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.7153846153846155,Be 0 0 0; H 0 0 1.7153846153846155; H 0 0 -1.7153846153846155,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.05155236358867,,,-15.470849036026856,-15.469571850780852,,0.0012771852460033,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.7307692307692308,Be 0 0 0; H 0 0 1.7307692307692308; H 0 0 -1.7307692307692308,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.063895014161186,-15.465289494791417,-15.520777747794934,-15.465289494791415,-15.460390724131251,1.7763568394002505e-15,0.004898770660163976,0.004898770660165752,0.055488253003519006,0.06038702366368298,0.05548825300351723,360,real_amplitudes,2,cobyla,360,137,ok
1.7666666666666666,Be 0 0 0; H 0 0 1.7666666666666666; H 0 0 -1.7666666666666666,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.091856982108428,,,-15.452057152612134,-15.446974574144768,,0.0050825784673662,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.7769230769230768,Be 0 0 0; H 0 0 1.7769230769230768; H 0 0 -1.7769230769230768,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.099638224630636,,,-15.448216350279491,-15.442782886699955,,0.0054334635795374,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.7923076923076922,Be 0 0 0; H 0 0 1.7923076923076922; H 0 0 -1.7923076923076922,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.111142810718382,,,-15.442410375987103,-15.4393921087169,,0.003018267270205,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.8384615384615384,Be 0 0 0; H 0 0 1.8384615384615384; H 0 0 -1.8384615384615384,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.144499339688844,,,-15.42471194664052,-15.383220504719034,,0.0414914419214866,,,,,360,real_amplitudes,2,cobyla,360,137,ok
1.8846153846153846,Be 0 0 0; H 0 0 1.8846153846153846; H 0 0 -1.8846153846153846,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.17621951109016,-15.406680248809781,-15.477754206538314,-15.406680248809774,-15.3985609712251,7.105427357601002e-15,0.008119277584674123,0.008119277584681228,0.0710739577285402,0.07919323531321432,0.07107395772853309,360,real_amplitudes,2,cobyla,360,137,ok
1.9,Be 0 0 0; H 0 0 1.9; H 0 0 -1.9,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.186449941297257,,,-15.40061366469384,-15.391920536565912,,0.0086931281279287,,,,,360,real_amplitudes,2,cobyla,360,137,ok
2.0384615384615383,Be 0 0 0; H 0 0 2.0384615384615383; H 0 0 -2.0384615384615383,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,4,62,-12.271566613080994,-15.371955086310871,-15.435994156807968,-15.371955086307716,-15.366694469101125,3.154809746774845e-12,0.005260617206591434,0.005260617209746243,0.06403907050025204,0.06929968770684347,0.06403907049709723,360,real_amplitudes,2,cobyla,360,137,ok
2.1923076923076925,Be 0 0 0; H 0 0 2.1923076923076925; H 0 0 -2.1923076923076925,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,4,62,-12.353520679416974,-15.32127497421337,-15.399276541362838,-15.321274974216623,-15.311642860531467,3.2525093729418586e-12,0.009632113685155375,0.009632113681902865,0.07800156714621487,0.08763368083137024,0.07800156714946738,360,real_amplitudes,2,cobyla,360,137,ok
2.3461538461538463,Be 0 0 0; H 0 0 2.3461538461538463; H 0 0 -2.3461538461538463,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,4,62,-12.424723371378267,-15.278582181605099,-15.3706017145402,-15.278582181606307,-15.268125541596671,1.2079226507921703e-12,0.010456640009635976,0.010456640008428053,0.09201953293389309,0.10247617294352906,0.09201953293510101,360,real_amplitudes,2,cobyla,360,137,ok
2.5,Be 0 0 0; H 0 0 2.5; H 0 0 -2.5,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,4,62,-12.487163866717482,-15.248767094748395,-15.351834313515466,-15.248767094748436,-15.235639847969725,4.085620730620576e-14,0.013127246778710244,0.013127246778669388,0.10306721876703051,0.11619446554574075,0.10306721876707137,360,real_amplitudes,2,cobyla,360,137,ok
