molecule,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
Li2O_linear,6-31g,2.8,jw,efficient_su2,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.54030613808186,-89.55956452695331,CASCI,-89.55956452695331,0.019258388871449483,12.084812342334395,False,-18.331453135799418,1226,True,,8,61,-71.20885300228244,0.5460356379917357,9.438577616994735,9.986461966007482
Li2O_linear,6-31g,2.8,jw,efficient_su2,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.2889843470003,-89.55956452695331,CASCI,-89.55956452695331,1.270580179953015,797.3004981421365,False,-17.080131344717802,250,True,,8,61,-71.2088530022825,0.5974538169975858,2.642013353994116,3.2416976099921158
Li2O_linear,6-31g,2.8,jw,efficient_su2,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.5403050604593,-89.55956452695331,CASCI,-89.55956452695331,0.019259466494006006,12.085488560187216,False,-18.33145205817684,1961,True,,8,61,-71.20885300228247,0.5124417720071506,17.076917136000702,17.59150965200388
Li2O_linear,6-31g,3.2,jw,real_amplitudes,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.50100862974939,-89.53717903832664,CASCI,-89.53717903832664,0.036170408577248736,22.697256915900777,False,-17.996204513959487,250,True,,8,61,-71.50480411578991,0.5552466390072368,2.018657514010556,2.5754098809993593
Li2O_linear,6-31g,3.2,jw,real_amplitudes,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.25621659200073,-89.53717903832664,CASCI,-89.53717903832664,0.2809624463259155,176.3064637315289,False,-17.75141247621082,255,True,,8,61,-71.50480411578991,0.47395882099226583,1.6769170930056134,2.1524042330129305
Li2O_linear,6-31g,3.2,jw,real_amplitudes,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.49709726509109,-89.53717903832664,CASCI,-89.53717903832664,0.040081773235556284,25.151673441270688,False,-17.992293149301236,250,True,,8,61,-71.50480411578985,0.4920447019976564,2.1520996390026994,2.6459823270124616
Li2O_linear,6-31g,3.2,jw,real_amplitudes,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.14913357967599,-89.53717903832664,CASCI,-89.53717903832664,0.38804545865065165,243.50201771241177,False,-17.644329463886105,525,True,,8,61,-71.50480411578988,0.4661908269918058,4.055583185006981,4.523638087994186
Li2O_linear,6-31g,3.2,jw,efficient_su2,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.47061282658282,-89.53717903832664,CASCI,-89.53717903832664,0.06656621174381883,41.77089696515201,False,-17.96580871079291,250,True,,8,61,-71.50480411578991,0.5524003309983527,2.4433342130068922,2.9985176479967777
Li2O_linear,6-31g,3.2,jw,efficient_su2,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.50130383391708,-89.53717903832664,CASCI,-89.53717903832664,0.03587520440956382,22.512013643840984,False,-17.996499718127165,1389,True,,8,61,-71.50480411578991,0.4950341209914768,10.714225967007224,11.211414125995361
Li2O_linear,6-31g,3.2,jw,efficient_su2,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.08589564902968,-89.53717903832664,CASCI,-89.53717903832664,1.451283389296961,910.6933883343468,False,-16.581091533239803,250,True,,8,61,-71.50480411578988,0.577093109008274,2.6469541839906015,3.2266756589961005
Li2O_linear,6-31g,3.2,jw,efficient_su2,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.50130351691746,-89.53717903832664,CASCI,-89.53717903832664,0.03587552140918149,22.512212563954066,False,-17.996499401127547,2110,True,,8,61,-71.50480411578991,0.4621040920028463,18.836656576997484,19.301026701999945
