molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,uccsd,1,cobyla,100,137,-1.1040467647626038,-1.1040561254728218,FCI,9.360710218064838e-06,0.005873929908227648,True,100,True,,,4,15,0.5366304110738028,0.07110069300688338,1.3067489120003302,1.407801675988594
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,uccsd,1,slsqp,100,137,-1.1040560527526013,-1.1040561254728218,FCI,7.272022051196814e-08,4.563259285324461e-05,True,49,True,,,4,15,0.5366304110738028,0.06345720500394236,0.5759151280071819,0.6730908650060883
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,uccsd,1,spsa,100,137,-1.1040388435499957,-1.1040561254728218,FCI,1.7281922826128948e-05,0.010844562110701351,True,200,True,,,4,15,0.5366304110738028,0.07065507500374224,2.66028758000175,2.7648716370022157
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,puccsd,1,cobyla,100,137,-1.104056124352296,-1.1040561254728218,FCI,1.120525894293678e-09,7.031400834023316e-07,True,47,True,,,4,15,0.5366304110738028,0.24540805800643284,0.6856128289946355,0.9828447339968989
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,puccsd,1,slsqp,100,137,-1.104055977535749,-1.1040561254728218,FCI,1.479370728141305e-07,9.283184462452221e-05,True,22,True,,,4,15,0.5366304110738028,0.09632162700290792,0.2510592160106171,0.38543877100164536
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,puccsd,1,spsa,100,137,-1.1037507288955695,-1.1040561254728218,FCI,0.00030539657725237035,0.19163910079505767,True,200,True,,,4,15,0.5366304110738028,0.10533856099937111,2.630656135006575,2.773519058988313
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,real_amplitudes,1,cobyla,100,137,-1.0028457137741316,-1.054127435953474,FCI,0.05128172217934246,32.17974220303701,False,100,True,,,4,15,0.43668491904000006,0.14207423100015149,0.5942517429939471,0.7503619909984991
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,real_amplitudes,1,slsqp,100,137,-1.054126832044957,-1.054127435953474,FCI,6.03908516971785e-07,0.0003789580295764479,True,411,True,,,4,15,0.43668491904000006,0.10263245399983134,1.4948170470015611,1.603650238001137
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,real_amplitudes,1,spsa,100,137,-1.0198429510383966,-1.054127435953474,FCI,0.03428448491507741,21.51382284457531,False,200,True,,,4,15,0.43668491904000006,0.09773003800364677,0.608786789001897,0.7156818340008613
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,real_amplitudes,2,cobyla,100,137,-1.0012138730786555,-1.054127435953474,FCI,0.05291356287481852,33.20373692601449,False,100,True,,,4,15,0.43668491904000006,0.06850739799847361,0.563898672000505,0.6391188169945963
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,real_amplitudes,2,slsqp,100,137,-1.0033042552226301,-1.054127435953474,FCI,0.05082318073084391,31.892003317231133,False,326,True,,,4,15,0.43668491904000006,0.06514394099940546,1.261787376992288,1.3333620469929883
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,real_amplitudes,2,spsa,100,137,-0.9726619359610696,-1.054127435953474,FCI,0.08146549999240438,51.12033443473368,False,200,True,,,4,15,0.43668491904000006,0.07396131999848876,0.6777853639941895,0.7587317160068778
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,efficient_su2,1,cobyla,100,137,-0.9788414667102378,-1.054127435953474,FCI,0.07528596924323627,47.24262327385395,False,100,True,,,4,15,0.43668491904000006,0.1496143469994422,0.6242240900028264,0.7829356620059116
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,efficient_su2,1,slsqp,100,137,-1.0541268291607255,-1.054127435953474,FCI,6.067927484920688e-07,0.0003807679108135096,True,581,True,,,4,15,0.43668491904000006,0.06970948200614657,2.459146442997735,2.5363267100037774
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,efficient_su2,1,spsa,100,137,-1.0525439349454957,-1.054127435953474,FCI,0.0015835010079783274,0.9936611340154723,True,200,True,,,4,15,0.43668491904000006,0.21278961701318622,0.8107492450071732,1.0363033590110717
H2,sto-3g,dense_curve_config_search_sto3g,1.2118055555555556,jw,efficient_su2,2,cobyla,100,137,-1.016560006172086,-1.054127435953474,FCI,0.03756742978138794,23.573900294688965,False,100,True,,,4,15,0.43668491904000006,0.06410925899399444,0.5870475570118288,0.6606713429937372
