molecule,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
H2,sto-3g,0.9,jw,efficient_su2,2,slsqp,250,137,null,null,False,-1.1205518540048918,-1.1205602812999882,FCI,-1.1205602812999882,8.427295096424814e-06,0.0052882035186624385,True,-1.7085265328048918,701,True,,4,15,0.5879746788,0.08912695899198297,3.50811261900526,3.599210269007017
H2,sto-3g,1.1,jw,real_amplitudes,1,cobyla,250,137,null,null,False,-1.036505454301985,-1.0791929449690747,FCI,-1.0791929449690747,0.04268749066708977,26.78678458101483,False,-1.5175756460474394,250,True,,4,15,0.4810701917454545,0.1340358369925525,1.2800172050046967,1.4153517709928565
H2,sto-3g,1.1,jw,real_amplitudes,1,slsqp,250,137,null,null,False,-1.0365381058341199,-1.0791929449690747,FCI,-1.0791929449690747,0.042654839134954825,26.76629545073637,False,-1.5176082975795744,207,True,,4,15,0.4810701917454545,0.09148789300525095,0.7648461019998649,0.8575806400040165
H2,sto-3g,1.1,jw,real_amplitudes,2,cobyla,250,137,null,null,False,-1.0364570212917774,-1.0791929449690747,FCI,-1.0791929449690747,0.04273592367729728,26.817176730817142,False,-1.517527213037232,250,True,,4,15,0.4810701917454545,0.06769083700783085,1.381132308000815,1.4501631289895158
H2,sto-3g,1.1,jw,real_amplitudes,2,slsqp,250,137,null,null,False,-1.0365380630867351,-1.0791929449690747,FCI,-1.0791929449690747,0.04265488188233957,26.766322275105022,False,-1.5176082548321896,314,True,,4,15,0.4810701917454545,0.06656719899910968,1.268553393005277,1.3365218770049978
H2,sto-3g,1.1,jw,efficient_su2,1,cobyla,250,137,null,null,False,-1.0741559470930888,-1.0791929449690747,FCI,-1.0791929449690747,0.0050369978759858824,3.160761500162025,False,-1.5552261388385433,250,True,,4,15,0.4810701917454545,0.10173480800585821,1.40373995200207,1.5070606670051347
H2,sto-3g,1.1,jw,efficient_su2,1,slsqp,250,137,null,null,False,-1.0791924217420577,-1.0791929449690747,FCI,-1.0791929449690747,5.232270170463238e-07,0.0003283296622397216,True,-1.5602626134875122,580,True,,4,15,0.4810701917454545,0.0645593929948518,2.4181575210095616,2.4844196549966
H2,sto-3g,1.1,jw,efficient_su2,2,cobyla,250,137,null,null,False,-1.0753263678864897,-1.0791929449690747,FCI,-1.0791929449690747,0.0038665770825849766,2.426311918515816,False,-1.5563965596319442,250,True,,4,15,0.4810701917454545,0.06863410799996927,1.532493427002919,1.602993485998013
H2,sto-3g,1.1,jw,efficient_su2,2,slsqp,250,137,null,null,False,-1.0791923922843256,-1.0791929449690747,FCI,-1.0791929449690747,5.526847490777698e-07,0.0003468146542090422,True,-1.5602625840297801,575,True,,4,15,0.4810701917454545,0.08286053300253116,2.6338560949952807,2.7183661390008638
H2,sto-3g,1.4,jw,real_amplitudes,1,cobyla,250,137,null,null,False,-1.0154682486028062,-1.015468249288245,FCI,-1.015468249288245,6.85438816816486e-10,4.3011902650169635e-07,True,-1.3934519706885204,210,True,,4,15,0.37798372208571435,0.18286690599052235,1.1786962779879104,1.3629762320051668
H2,sto-3g,1.4,jw,real_amplitudes,1,slsqp,250,137,null,null,False,-0.9684912699924375,-1.015468249288245,FCI,-1.015468249288245,0.046976979295807464,29.47847730093285,False,-1.3464749920781518,325,True,,4,15,0.37798372208571435,0.08681060098751914,1.3051368050073506,1.3941780559980543
H2,sto-3g,1.4,jw,real_amplitudes,2,cobyla,250,137,null,null,False,-0.9683707580415764,-1.015468249288245,FCI,-1.015468249288245,0.04709749124666862,29.554099634705782,False,-1.3463544801272906,250,True,,4,15,0.37798372208571435,0.08546720498998184,1.3899227469955804,1.4768407390074572
H2,sto-3g,1.4,jw,real_amplitudes,2,slsqp,250,137,null,null,False,-0.9684908323173689,-1.015468249288245,FCI,-1.015468249288245,0.046977416970876096,29.47875194597749,False,-1.3464745544030832,339,True,,4,15,0.37798372208571435,0.06266272300854325,1.3777961679879809,1.4419951569871046
H2,sto-3g,1.4,jw,efficient_su2,1,cobyla,250,137,null,null,False,-0.9683982717708401,-1.015468249288245,FCI,-1.015468249288245,0.047069977517404826,29.536834521969187,False,-1.3463819938565544,250,True,,4,15,0.37798372208571435,0.061768480998580344,1.453216911002528,1.5166348349885084
H2,sto-3g,1.4,jw,efficient_su2,1,slsqp,250,137,null,null,False,-1.0154679108618945,-1.015468249288245,FCI,-1.015468249288245,3.38426350499077e-07,0.0002123655807753253,True,-1.3934516329476088,494,True,,4,15,0.37798372208571435,0.0786823770031333,2.0873139159957645,2.1678233179991366
H2,sto-3g,1.4,jw,efficient_su2,2,cobyla,250,137,null,null,False,-1.0127283238381013,-1.015468249288245,FCI,-1.015468249288245,0.0027399254501436765,1.7193278792942084,False,-1.3907120459238156,250,True,,4,15,0.37798372208571435,0.07143930700840428,1.6297638370015193,1.7028285330015933
H2,sto-3g,1.4,jw,efficient_su2,2,slsqp,250,137,null,null,False,-1.015467993326525,-1.015468249288245,FCI,-1.015468249288245,2.5596172004149764e-07,0.00016061828298152015,True,-1.3934517154122392,600,True,,4,15,0.37798372208571435,0.06811754600494169,3.12616033400991,3.196269274005317
H2,sto-3g,1.8,jw,real_amplitudes,1,cobyla,250,137,null,null,False,-0.9618169422713804,-0.9618169527925803,FCI,-0.9618169527925803,1.0521199911295298e-08,6.602147635137002e-06,True,-1.2558042816713804,250,True,,4,15,0.2939873394,0.17276858299737796,1.3174359690019628,1.4914345650031464
H2,sto-3g,1.8,jw,real_amplitudes,1,slsqp,250,137,null,null,False,-0.9414449541548934,-0.9618169527925803,FCI,-0.9618169527925803,0.020371998637686906,12.783612493136273,False,-1.2354322935548934,367,True,,4,15,0.2939873394,0.06593574899306986,1.5056393039994873,1.5728648859949317
